"term","categories","variant_names","wikipedia_en","wikipedia_he","selected_anchor_text","hebrew_term","chavrutai_search_url","wiki_match_source"
"Ahiman","biblicalNames","","https://en.wikipedia.org/wiki/Ahiman","","Ahiman","","https://chavrutai.com/search?q=Ahiman","biblical_names_api_review:verified_exact_or_redirect"
"Ahimelech, son of Ahitub","biblicalNames","","","","","","https://chavrutai.com/search?q=Ahimelech%2C%20son%20of%20Ahitub","biblical_names_api_review:no_exact_page"
"Ahitophel","biblicalNames","Ahithophel","https://en.wikipedia.org/wiki/Ahitophel","","Ahithophel","","https://chavrutai.com/search?q=Ahitophel","biblical_names_api_review:verified_exact_or_redirect"
"Ahurmiz","names","","","","","","https://chavrutai.com/search?q=Ahurmiz",""
"Ai (Canaan)","biblicalPlaces","Ai","https://en.wikipedia.org/wiki/Ai_(Canaan)","","Ai","","https://chavrutai.com/search?q=Ai%20(Canaan)","blog"
"Aivu","names","","","","","","https://chavrutai.com/search?q=Aivu",""
"Aivu and Ḥizkiya, sons of the daughter of Rav","names","","","","","","https://chavrutai.com/search?q=Aivu%20and%20%E1%B8%A4izkiya%2C%20sons%20of%20the%20daughter%20of%20Rav",""
"Akavya","names","","","","","","https://chavrutai.com/search?q=Akavya",""
"Akavya ben Mahalalel","names","","","","","","https://chavrutai.com/search?q=Akavya%20ben%20Mahalalel",""
"Akhbaria","talmudToponyms","","","","","","https://chavrutai.com/search?q=Akhbaria",""
"Akistefon","talmudToponyms","","","","","","https://chavrutai.com/search?q=Akistefon",""
"Akiva","names","","","","","","https://chavrutai.com/search?q=Akiva",""
"Akiva ben Yosef","names","","","","","","https://chavrutai.com/search?q=Akiva%20ben%20Yosef",""
"Akra","talmudToponyms","","","","","","https://chavrutai.com/search?q=Akra",""
"Akra DeAgma","talmudToponyms","Akra De’agma","","","","","https://chavrutai.com/search?q=Akra%20DeAgma",""
"Akrabat","talmudToponyms","","","","","","https://chavrutai.com/search?q=Akrabat",""
"Akronya","talmudToponyms","","","","","","https://chavrutai.com/search?q=Akronya",""
"Akteisfon","talmudToponyms","","","","","","https://chavrutai.com/search?q=Akteisfon",""
"Alexa","names","","","","","","https://chavrutai.com/search?q=Alexa",""
"Alexander","names","","","","","","https://chavrutai.com/search?q=Alexander",""
"Alexander Jannaeus","names","King Yannai","https://en.wikipedia.org/wiki/Alexander_Jannaeus","https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%9B%D7%A1%D7%A0%D7%93%D7%A8_%D7%99%D7%A0%D7%90%D7%99","King Yannai","אלכסנדר ינאי","https://chavrutai.com/search?q=Alexander%20Jannaeus","blog+en_langlink_he"
"Alexander of Macedon","names","","","","","","https://chavrutai.com/search?q=Alexander%20of%20Macedon",""
"Alexander of Macedonia","names","","","","","","https://chavrutai.com/search?q=Alexander%20of%20Macedonia",""
"Alexander the king","names","","","","","","https://chavrutai.com/search?q=Alexander%20the%20king",""
"Alexandria","talmudToponyms","","https://en.wikipedia.org/wiki/Alexandria#Ancient_era","","Alexandria","","https://chavrutai.com/search?q=Alexandria","blog"
"Alexandria in Egypt","talmudToponyms","","","","","","https://chavrutai.com/search?q=Alexandria%20in%20Egypt",""
"Alexandria of Egypt","talmudToponyms","","","","","","https://chavrutai.com/search?q=Alexandria%20of%20Egypt",""
"Alexandrians","names","","","","","","https://chavrutai.com/search?q=Alexandrians",""
"Al-Mada'in","talmudToponyms","Meḥoza","https://en.wikipedia.org/wiki/Al-Mada%27in","","Meḥoza","","https://chavrutai.com/search?q=Al-Mada'in","blog"
"Almin","talmudToponyms","","","","","","https://chavrutai.com/search?q=Almin",""
"Altar (Bible)","concepts","altar","https://en.wikipedia.org/wiki/Altar_(Bible)#Altar_of_burnt_offering","","altar","","https://chavrutai.com/search?q=Altar%20(Bible)","blog"
"Altar (Bible)","concepts","golden altar","https://en.wikipedia.org/wiki/Altar_(Bible)#Altar_of_incense","","golden altar","","https://chavrutai.com/search?q=Altar%20(Bible)","blog"
"Alush","talmudToponyms","","","","","","https://chavrutai.com/search?q=Alush",""
"am ha’aretz","concepts","","","","","","https://chavrutai.com/search?q=am%20ha%E2%80%99aretz",""
"Am ha'aretz","concepts","","https://en.wikipedia.org/wiki/Am_ha'aretz","","Am ha'aretz","","https://chavrutai.com/search?q=Am%20ha'aretz","blog"
"Amalek","biblicalNations","","https://en.wikipedia.org/wiki/Amalek","","Amalek","","https://chavrutai.com/search?q=Amalek","blog"
"Amasa","biblicalNames","","https://en.wikipedia.org/wiki/Amasa","","","","https://chavrutai.com/search?q=Amasa","biblical_names_api_review:verified_exact_or_redirect"
"Amatlai bat Karnevo","biblicalNames","","","","","","https://chavrutai.com/search?q=Amatlai%20bat%20Karnevo","biblical_names_api_review:no_exact_page"
"Amatlai bat Orevati","biblicalNames","","","","","","https://chavrutai.com/search?q=Amatlai%20bat%20Orevati","biblical_names_api_review:no_exact_page"
"Amaziah","biblicalNames","","https://en.wikipedia.org/wiki/Amaziah","","","","https://chavrutai.com/search?q=Amaziah","biblical_names_api_review:verified_exact_or_redirect"
"Amel-Marduk","biblicalNames","Evil-merodach","https://en.wikipedia.org/wiki/Amel-Marduk","","Evil-merodach","","https://chavrutai.com/search?q=Amel-Marduk","biblical_names_api_review:verified_exact_or_redirect"
"Amemar","names","Ameimar","https://en.wikipedia.org/wiki/Amemar","","Ameimar","","https://chavrutai.com/search?q=Amemar","blog"
"Ami bar Avin","names","","","","","","https://chavrutai.com/search?q=Ami%20bar%20Avin",""
"Ami bar Natan","names","","","","","","https://chavrutai.com/search?q=Ami%20bar%20Natan",""
"Ami of Vardina","names","","","","","","https://chavrutai.com/search?q=Ami%20of%20Vardina",""
"Ami the oven maker","names","","","","","","https://chavrutai.com/search?q=Ami%20the%20oven%20maker",""
"Ammi b. Abba","names","Rami bar Abba","https://en.wikipedia.org/wiki/Ammi_b._Abba","","Rami bar Abba","","https://chavrutai.com/search?q=Ammi%20b.%20Abba","blog"
"Ammon","biblicalNames;biblicalNations;biblicalPlaces","Ammon and Moab","https://en.wikipedia.org/wiki/Ammon","","Ammonites","","https://chavrutai.com/search?q=Ammon","blog"
"Ammonite","biblicalNations","","","","","","https://chavrutai.com/search?q=Ammonite",""
"Amnon","biblicalNames","Amnon and Tamar; Amnon, son of David","https://en.wikipedia.org/wiki/Amnon","","Amnon","","https://chavrutai.com/search?q=Amnon","biblical_names_api_review:verified_exact_or_redirect"
"Amon","biblicalNames","","","","Amon","","https://chavrutai.com/search?q=Amon","biblical_names_api_review:disambiguation_only"
"Amos","biblicalNames","","","","Amos","","https://chavrutai.com/search?q=Amos","biblical_names_api_review:disambiguation_only"
"Amoz","biblicalNames","","https://en.wikipedia.org/wiki/Amoz","","","","https://chavrutai.com/search?q=Amoz","biblical_names_api_review:verified_exact_or_redirect"
"Amram the dyer","names","","","","","","https://chavrutai.com/search?q=Amram%20the%20dyer",""
"Amram, father of Moses","biblicalNames","","","","","","https://chavrutai.com/search?q=Amram%2C%20father%20of%20Moses","biblical_names_api_review:no_exact_page"
"Amraphel","biblicalNames","","https://en.wikipedia.org/wiki/Amraphel","","","","https://chavrutai.com/search?q=Amraphel","biblical_names_api_review:verified_exact_or_redirect"
"an ancestral field","concepts","","","","","","https://chavrutai.com/search?q=an%20ancestral%20field",""
"an armed bandit","names","","","","","","https://chavrutai.com/search?q=an%20armed%20bandit",""
"an examiner","names","","","","","","https://chavrutai.com/search?q=an%20examiner",""
"an important woman","names","","","","","","https://chavrutai.com/search?q=an%20important%20woman",""
"an unslaughtered carcass","concepts","","","","","","https://chavrutai.com/search?q=an%20unslaughtered%20carcass",""
"Anah","biblicalNames","","https://en.wikipedia.org/wiki/Anah","","","","https://chavrutai.com/search?q=Anah","biblical_names_api_review:verified_exact_or_redirect"
"Anammelech","biblicalNames","","https://en.wikipedia.org/wiki/Anammelech","","","","https://chavrutai.com/search?q=Anammelech","biblical_names_api_review:verified_exact_or_redirect"
"Anan (amora)","names","Rav Anan","https://en.wikipedia.org/wiki/Anan_(amora)","","Rav Anan","","https://chavrutai.com/search?q=Anan%20(amora)","blog"
"Anan bar Ḥiyya","names","","","","","","https://chavrutai.com/search?q=Anan%20bar%20%E1%B8%A4iyya",""
"Anan bar Ḥiyya Neharde’a","names","","","","","","https://chavrutai.com/search?q=Anan%20bar%20%E1%B8%A4iyya%20Neharde%E2%80%99a",""
"Anan bar Ḥiyya of Ḥagra","names","","","","","","https://chavrutai.com/search?q=Anan%20bar%20%E1%B8%A4iyya%20of%20%E1%B8%A4agra",""
"Anat","talmudToponyms","","https://en.wikipedia.org/wiki/Anat","","Anat","","https://chavrutai.com/search?q=Anat","blog"
"ancient fort [<i>katzra</i>] of Tzippori","talmudToponyms","","","","","","https://chavrutai.com/search?q=ancient%20fort%20%5B%3Ci%3Ekatzra%3C%2Fi%3E%5D%20of%20Tzippori",""
"ancient Yodfat","talmudToponyms","","","","","","https://chavrutai.com/search?q=ancient%20Yodfat",""
"Androgynos","concepts","tumtum","https://en.wikipedia.org/wiki/Androgynos#Distinction_from_tumtum","","tumtum","","https://chavrutai.com/search?q=Androgynos","blog"
"Anger","concepts","","","","","","https://chavrutai.com/search?q=Anger",""
"anointed priest","concepts","","","","","","https://chavrutai.com/search?q=anointed%20priest",""
"anointing oil","concepts","","","","","","https://chavrutai.com/search?q=anointing%20oil",""
"Anpantrin","talmudToponyms","","","","","","https://chavrutai.com/search?q=Anpantrin",""
"Antioch","talmudToponyms","","https://en.wikipedia.org/wiki/Antioch","","Antioch","","https://chavrutai.com/search?q=Antioch","blog"
"Antipatris","talmudToponyms","","","","","","https://chavrutai.com/search?q=Antipatris",""
"Antokhya","talmudToponyms","","","","","","https://chavrutai.com/search?q=Antokhya",""
"Antoninos ben Asveiros","names","","","","","","https://chavrutai.com/search?q=Antoninos%20ben%20Asveiros",""
"Antoninus","names","","","","","","https://chavrutai.com/search?q=Antoninus",""
"Antoninus the son of Asveirus","names","","","","","","https://chavrutai.com/search?q=Antoninus%20the%20son%20of%20Asveirus",""
"Antoninus, son of Asveirus","names","","","","","","https://chavrutai.com/search?q=Antoninus%2C%20son%20of%20Asveirus",""
"Aphrodite","names","","https://en.wikipedia.org/wiki/Aphrodite","","Aphrodite","","https://chavrutai.com/search?q=Aphrodite","blog"
"apostate","concepts","","","","","","https://chavrutai.com/search?q=apostate",""
"Apostemos","names","","","","","","https://chavrutai.com/search?q=Apostemos",""
"Appamya","talmudToponyms","","","","","","https://chavrutai.com/search?q=Appamya",""
"Apsetaya","talmudToponyms","","","","","","https://chavrutai.com/search?q=Apsetaya",""
"Arab","biblicalNations","","","","","","https://chavrutai.com/search?q=Arab",""
"Arabia Petraea","biblicalNations;talmudToponyms","Arabia","https://en.wikipedia.org/wiki/Arabia_Petraea","","Arabia","","https://chavrutai.com/search?q=Arabia%20Petraea","blog"
"Arabs","names","","","","","","https://chavrutai.com/search?q=Arabs",""
"Arad","biblicalNames","","","","","","https://chavrutai.com/search?q=Arad","biblical_names_api_review:disambiguation_only"
"Aram","biblicalNations","","","","","","https://chavrutai.com/search?q=Aram",""
"Aramaic","concepts","","https://en.wikipedia.org/wiki/Aramaic#Biblical_Aramaic","","Aramaic“, section “Biblical Aramaic","","https://chavrutai.com/search?q=Aramaic","blog"
"Arameans","biblicalNations","Aramean","https://en.wikipedia.org/wiki/Arameans#Early_Christianity_and_Arab_conquest","","Aramean","","https://chavrutai.com/search?q=Arameans","blog"
"Araunah","biblicalNames","","https://en.wikipedia.org/wiki/Araunah","","","","https://chavrutai.com/search?q=Araunah","biblical_names_api_review:verified_exact_or_redirect"
"Arav","talmudToponyms","","","","","","https://chavrutai.com/search?q=Arav",""
"Arda","names","","","","","","https://chavrutai.com/search?q=Arda",""
"Ardaskeya","talmudToponyms","","","","","","https://chavrutai.com/search?q=Ardaskeya",""
"Ardeshir","talmudToponyms","","","","","","https://chavrutai.com/search?q=Ardeshir",""
"Ardisekis","talmudToponyms","","","","","","https://chavrutai.com/search?q=Ardisekis",""
"Ardiska","talmudToponyms","","","","","","https://chavrutai.com/search?q=Ardiska",""
"Argiza","talmudToponyms","","","","","","https://chavrutai.com/search?q=Argiza",""
"Argob","talmudToponyms","","","","","","https://chavrutai.com/search?q=Argob",""
"Aristoblus","names","","","","","","https://chavrutai.com/search?q=Aristoblus",""
"Aristobulus","names","","","","","","https://chavrutai.com/search?q=Aristobulus",""
"Ark Cover","concepts","","","","","","https://chavrutai.com/search?q=Ark%20Cover",""
"Arkat Leveina","talmudToponyms","","","","","","https://chavrutai.com/search?q=Arkat%20Leveina",""
"Armon","talmudToponyms","","","","","","https://chavrutai.com/search?q=Armon",""
"Arnevet","names","","","","","","https://chavrutai.com/search?q=Arnevet",""
"Aroma","talmudToponyms","","","","","","https://chavrutai.com/search?q=Aroma",""
"Arsela","names","","","","","","https://chavrutai.com/search?q=Arsela",""
"Arta","names","","","","","","https://chavrutai.com/search?q=Arta",""
"Artaxerxes","biblicalNames","","","","","","https://chavrutai.com/search?q=Artaxerxes","biblical_names_api_review:disambiguation_only"
"Artibbena","talmudToponyms","","","","","","https://chavrutai.com/search?q=Artibbena",""
"Arva’a","talmudToponyms","","","","","","https://chavrutai.com/search?q=Arva%E2%80%99a",""
"Aryokh","names","","","","","","https://chavrutai.com/search?q=Aryokh",""
"Asa","biblicalNames","","","","Asa","","https://chavrutai.com/search?q=Asa","biblical_names_api_review:disambiguation_only"
"Asahel","biblicalNames","","https://en.wikipedia.org/wiki/Asahel","","","","https://chavrutai.com/search?q=Asahel","biblical_names_api_review:verified_exact_or_redirect"
"Asaph","biblicalNames","","","","Asaph","","https://chavrutai.com/search?q=Asaph","biblical_names_api_review:disambiguation_only"
"Ascalon","talmudToponyms","Ashkelon","https://en.wikipedia.org/wiki/Ascalon#Persian,_Hellenistic_and_Roman_periods","","Ashkelon","","https://chavrutai.com/search?q=Ascalon","blog"
"Asher","biblicalNames","","https://en.wikipedia.org/wiki/Asher","","Asher","","https://chavrutai.com/search?q=Asher","biblical_names_api_review:verified_exact_or_redirect"
"Ashhur","biblicalNames","","","","","","https://chavrutai.com/search?q=Ashhur","biblical_names_api_review:no_exact_page"
"Ashiyan bar Nadbakh","names","","","","","","https://chavrutai.com/search?q=Ashiyan%20bar%20Nadbakh",""
"Ashur (Bible)","biblicalNames","Helah","https://en.wikipedia.org/wiki/Ashur_(Bible)","","Helah","","https://chavrutai.com/search?q=Ashur%20(Bible)","biblical_names_api_review:verified_exact_or_redirect"
"Ashyan, the tanna in the school of Rabbi Ami","names","","","","","","https://chavrutai.com/search?q=Ashyan%2C%20the%20tanna%20in%20the%20school%20of%20Rabbi%20Ami",""
"Asi bar Hini","names","","","","","","https://chavrutai.com/search?q=Asi%20bar%20Hini",""
"Asia","talmudToponyms","","","","","","https://chavrutai.com/search?q=Asia",""
"Aspamia","talmudToponyms","","","","","","https://chavrutai.com/search?q=Aspamia",""
"Aspamya","talmudToponyms","","","","","","https://chavrutai.com/search?q=Aspamya",""
"Asporak","talmudToponyms","","","","","","https://chavrutai.com/search?q=Asporak",""
"Aspork","talmudToponyms","","","","","","https://chavrutai.com/search?q=Aspork",""
"Assyria","biblicalNations;talmudToponyms","","https://en.wikipedia.org/wiki/Assyria","https://he.wikipedia.org/wiki/%D7%90%D7%A9%D7%95%D7%A8","Assyria","אשור","https://chavrutai.com/search?q=Assyria","blog+en_langlink_he"
"Assyrian","biblicalNations","","","","","","https://chavrutai.com/search?q=Assyrian",""
"Astonia","talmudToponyms","","","","","","https://chavrutai.com/search?q=Astonia",""
"Asveirus, son of Antoninus","names","","","","","","https://chavrutai.com/search?q=Asveirus%2C%20son%20of%20Antoninus",""
"Asya","talmudToponyms","","","","","","https://chavrutai.com/search?q=Asya",""
"Athens","talmudToponyms","","","","","","https://chavrutai.com/search?q=Athens",""
